gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
IFLTD1,cnv,,,,,
RN7SKP262,mut,,,,,
RN7SKP262,cnv,,,,,
RASSF8,mut,,,,,
RASSF8,cnv,,,,,
BHLHE41,mut,,,,,
BHLHE41,cnv,,,,,
SSPN,mut,,,,,
SSPN,cnv,,,,,
ITPR2,mut,,,,,
ITPR2,cnv,,,,,
RNA5SP354,mut,,,,,
RNA5SP354,cnv,,,,,
ASUN,mut,,,,,
ASUN,cnv,,,,,
FGFR1OP2,mut,,,,,
FGFR1OP2,cnv,,,,,
TM7SF3,mut,,,,,
TM7SF3,cnv,,,,,
MED21,mut,,,,,
MED21,cnv,,,,,
C12orf71,mut,,,,,
C12orf71,cnv,,,,,
STK38L,mut,,,,,
STK38L,cnv,,,,,
ARNTL2,mut,,,,,
ARNTL2,cnv,,,,,
SMCO2,mut,,,,,
SMCO2,cnv,,,,,
PPFIBP1,mut,,,,,
PPFIBP1,cnv,,,,,
REP15,mut,,,,,
REP15,cnv,,,,,
MRPS35,mut,,,,,
MRPS35,cnv,,,,,
MANSC4,mut,,,,,
MANSC4,cnv,,,,,
KLHL42,mut,,,,,
KLHL42,cnv,,,,,
RN7SKP15,mut,,,,,
RN7SKP15,cnv,,,,,
PTHLH,mut,,,,,
PTHLH,cnv,,,,,
CCDC91,mut,,,,,
CCDC91,cnv,,,,,
RNA5SP355,mut,,,,,
RNA5SP355,cnv,,,,,
FAR2,mut,,,,,
FAR2,cnv,,,,,
ERGIC2,mut,,,,,
ERGIC2,cnv,,,,,
OVCH1,mut,,,,,
OVCH1,cnv,,,,,
TMTC1,mut,,,,,
TMTC1,cnv,,,,,
RNA5SP356,mut,,,,,
RNA5SP356,cnv,,,,,
IPO8,mut,,,,,
IPO8,cnv,,,,,
CAPRIN2,mut,,,,,
CAPRIN2,cnv,,,,,
TSPAN11,mut,,,,,
TSPAN11,cnv,,,,,
DDX11,mut,,,,,
DDX11,cnv,,,,,
FAM60A,mut,,,,,
FAM60A,cnv,,,,,
DENND5B,mut,,,,,
DENND5B,cnv,,,,,
METTL20,mut,,,,,
METTL20,cnv,,,,,
AMN1,mut,,,,,
AMN1,cnv,,,,,
STMN1P1,mut,,,,,
STMN1P1,cnv,,,,,
H3F3C,mut,,,,,
H3F3C,cnv,,,,,
KIAA1551,mut,,,,,
KIAA1551,cnv,,,,,
BICD1,mut,,,,,
BICD1,cnv,,,,,
FGD4,mut,,,,,
FGD4,cnv,,,,,
DNM1L,mut,,,,,
DNM1L,cnv,,,,,
YARS2,mut,,,,,
YARS2,cnv,,,,,
PKP2,mut,,,,,
PKP2,cnv,,,,,
ALG10B,mut,,,,,
ALG10B,cnv,,,,,
ALG10,mut,,,,,
ALG10,cnv,,,,,
CPNE8,mut,,,,,
CPNE8,cnv,,,,,
RNA5SP358,mut,,,,,
RNA5SP358,cnv,,,,,
RNA5SP359,mut,,,,,
RNA5SP359,cnv,,,,,
SYT10,mut,,,,,
SYT10,cnv,,,,,
KIF21A,mut,,,,,
KIF21A,cnv,,,,,
ABCD2,mut,,,,,
ABCD2,cnv,,,,,
C12orf40,mut,,,,,
C12orf40,cnv,,,,,
SLC2A13,mut,,,,,
SLC2A13,cnv,,,,,
LRRK2,mut,,,,,
LRRK2,cnv,,,,,
MUC19,mut,,,,,
MUC19,cnv,,,,,
CNTN1,mut,,,,,
CNTN1,cnv,,,,,
PDZRN4,mut,,,,,
PDZRN4,cnv,,,,,
RNA5SP360,mut,,,,,
RNA5SP360,cnv,,,,,
GXYLT1,mut,,,,,
GXYLT1,cnv,,,,,
YAF2,mut,,,,,
YAF2,cnv,,,,,
PPHLN1,mut,,,,,
PPHLN1,cnv,,,,,
RN7SL10P,mut,,,,,
RN7SL10P,cnv,,,,,
ZCRB1,mut,,,,,
ZCRB1,cnv,,,,,
PRICKLE1,mut,,,,,
PRICKLE1,cnv,,,,,
ADAMTS20,mut,,,,,
ADAMTS20,cnv,,,,,
PUS7L,mut,,,,,
PUS7L,cnv,,,,,
IRAK4,mut,,,,,
IRAK4,cnv,,,,,
TWF1,mut,,,,,
TWF1,cnv,,,,,
TMEM117,mut,,,,,
TMEM117,cnv,,,,,
NELL2,mut,,,,,
NELL2,cnv,,,,,
DBX2,mut,,,,,
DBX2,cnv,,,,,
RNA5SP361,mut,,,,,
RNA5SP361,cnv,,,,,
PLEKHA8P1,mut,,,,,
PLEKHA8P1,cnv,,,,,
ANO6,mut,,,,,
ANO6,cnv,,,,,
ARID2,mut,,,,,
ARID2,cnv,,,,,
RN7SL246P,mut,,,,,
RN7SL246P,cnv,,,,,
SCAF11,mut,,,,,
SCAF11,cnv,,,,,
SLC38A1,mut,,,,,
SLC38A1,cnv,,,,,
SLC38A2,mut,,,,,
SLC38A2,cnv,,,,,
SLC38A4,mut,,,,,
SLC38A4,cnv,,,,,
AMIGO2,mut,,,,,
AMIGO2,cnv,,,,,
PCED1B,mut,,,,,
PCED1B,cnv,,,,,
MIR4698,mut,,,,,
MIR4698,cnv,,,,,
MIR4494,mut,,,,,
MIR4494,cnv,,,,,
RPAP3,mut,,,,,
RPAP3,cnv,,,,,
ENDOU,mut,,,,,
ENDOU,cnv,,,,,
RAPGEF3,mut,,,,,
RAPGEF3,cnv,,,,,
SLC48A1,mut,,,,,
SLC48A1,cnv,,,,,
HDAC7,mut,,,,,
HDAC7,cnv,,,,,
VDR,mut,,,,,
VDR,cnv,,,,,
TMEM106C,mut,,,,,
TMEM106C,cnv,,,,,
COL2A1,mut,,,,,
COL2A1,cnv,,,,,
SENP1,mut,,,,,
SENP1,cnv,,,,,
PFKM,mut,,,,,
PFKM,cnv,,,,,
ASB8,mut,,,,,
ASB8,cnv,,,,,
C12orf68,mut,,,,,
C12orf68,cnv,,,,,
OR10AD1,mut,,,,,
OR10AD1,cnv,,,,,
H1FNT,mut,,,,,
H1FNT,cnv,,,,,
ZNF641,mut,,,,,
ZNF641,cnv,,,,,
ANP32D,mut,,,,,
ANP32D,cnv,,,,,
C12orf54,mut,,,,,
C12orf54,cnv,,,,,
OR8S1,mut,,,,,
OR8S1,cnv,,,,,
LALBA,mut,,,,,
LALBA,cnv,,,,,
KANSL2,mut,,,,,
KANSL2,cnv,,,,,
SNORA34,mut,,,,,
SNORA34,cnv,,,,,
SNORA2A,mut,,,,,
SNORA2A,cnv,,,,,
SNORA2B,mut,,,,,
SNORA2B,cnv,,,,,
CCNT1,mut,,,,,
CCNT1,cnv,,,,,
LINC00935,mut,,,,,
LINC00935,cnv,,,,,
ADCY6,mut,,,,,
ADCY6,cnv,,,,,
MIR4701,mut,,,,,
MIR4701,cnv,,,,,
CACNB3,mut,,,,,
CACNB3,cnv,,,,,
DDX23,mut,,,,,
DDX23,cnv,,,,,
RND1,mut,,,,,
RND1,cnv,,,,,
ARF3,mut,,,,,
ARF3,cnv,,,,,
CCDC65,mut,,,,,
CCDC65,cnv,,,,,
FKBP11,mut,,,,,
FKBP11,cnv,,,,,
WNT10B,mut,,,,,
WNT10B,cnv,,,,,
WNT1,mut,,,,,
WNT1,cnv,,,,,
DDN,mut,,,,,
DDN,cnv,,,,,
PRKAG1,mut,,,,,
PRKAG1,cnv,,,,,
KMT2D,mut,,,,,
KMT2D,cnv,,,,,
RHEBL1,mut,,,,,
RHEBL1,cnv,,,,,
DHH,mut,,,,,
DHH,cnv,,,,,
LMBR1L,mut,,,,,
LMBR1L,cnv,,,,,
TUBA1B,mut,,,,,
TUBA1B,cnv,,,,,
TUBA1A,mut,,,,,
TUBA1A,cnv,,,,,
TUBA1C,mut,,,,,
TUBA1C,cnv,,,,,
PRPH,mut,,,,,
PRPH,cnv,,,,,
C1QL4,mut,,,,,
C1QL4,cnv,,,,,
TROAP,mut,,,,,
TROAP,cnv,,,,,
DNAJC22,mut,,,,,
DNAJC22,cnv,,,,,
SPATS2,mut,,,,,
SPATS2,cnv,,,,,
KCNH3,mut,,,,,
KCNH3,cnv,,,,,
MCRS1,mut,,,,,
MCRS1,cnv,,,,,
PRPF40B,mut,,,,,
PRPF40B,cnv,,,,,
FAM186B,mut,,,,,
FAM186B,cnv,,,,,
FMNL3,mut,,,,,
FMNL3,cnv,,,,,
TMBIM6,mut,,,,,
TMBIM6,cnv,,,,,
NCKAP5L,mut,,,,,
NCKAP5L,cnv,,,,,
BCDIN3D,mut,,,,,
BCDIN3D,cnv,,,,,
FAIM2,mut,,,,,
FAIM2,cnv,,,,,
AQP2,mut,,,,,
AQP2,cnv,,,,,
AQP5,mut,,,,,
AQP5,cnv,,,,,
AQP6,mut,,,,,
AQP6,cnv,,,,,
RACGAP1,mut,,,,,
RACGAP1,cnv,,,,,
ASIC1,mut,,,,,
ASIC1,cnv,,,,,
SMARCD1,mut,,,,,
SMARCD1,cnv,,,,,
COX14,mut,,,,,
COX14,cnv,,,,,
GPD1,mut,,,,,
GPD1,cnv,,,,,
CERS5,mut,,,,,
CERS5,cnv,,,,,
LIMA1,mut,,,,,
LIMA1,cnv,,,,,
MIR1293,mut,,,,,
MIR1293,cnv,,,,,
FAM186A,mut,,,,,
FAM186A,cnv,,,,,
LARP4,mut,,,,,
LARP4,cnv,,,,,
DIP2B,mut,,,,,
DIP2B,cnv,,,,,
ATF1,mut,,,,,
ATF1,cnv,,,,,
RN7SL519P,mut,,,,,
RN7SL519P,cnv,,,,,
TMPRSS12,mut,,,,,
TMPRSS12,cnv,,,,,
METTL7A,mut,,,,,
METTL7A,cnv,,,,,
HIGD1C,mut,,,,,
HIGD1C,cnv,,,,,
SLC11A2,mut,,,,,
SLC11A2,cnv,,,,,
LETMD1,mut,,,,,
LETMD1,cnv,,,,,
CSRNP2,mut,,,,,
CSRNP2,cnv,,,,,
TFCP2,mut,,,,,
TFCP2,cnv,,,,,
POU6F1,mut,,,,,
POU6F1,cnv,,,,,
DAZAP2,mut,,,,,
DAZAP2,cnv,,,,,
SMAGP,mut,,,,,
SMAGP,cnv,,,,,
BIN2,mut,,,,,
BIN2,cnv,,,,,
CELA1,mut,,,,,
CELA1,cnv,,,,,
GALNT6,mut,,,,,
GALNT6,cnv,,,,,
SLC4A8,mut,,,,,
SLC4A8,cnv,,,,,
SCN8A,mut,,,,,
SCN8A,cnv,,,,,
ACVRL1,mut,,,,,
ACVRL1,cnv,,,,,
ANKRD33,mut,,,,,
ANKRD33,cnv,,,,,
ACVR1B,mut,,,,,
ACVR1B,cnv,,,,,
GRASP,mut,,,,,
GRASP,cnv,,,,,
NR4A1,mut,,,,,
NR4A1,cnv,,,,,
C12orf44,mut,,,,,
C12orf44,cnv,,,,,
OR7E47P,mut,,,,,
OR7E47P,cnv,,,,,
KRT80,mut,,,,,
KRT80,cnv,,,,,
C12orf80,mut,,,,,
C12orf80,cnv,,,,,
LINC00592,mut,,,,,
LINC00592,cnv,,,,,
KRT7,mut,,,,,
KRT7,cnv,,,,,
KRT121P,mut,,,,,
KRT121P,cnv,,,,,
KRT86,mut,,,,,
KRT86,cnv,,,,,
KRT81,mut,,,,,
KRT81,cnv,,,,,
KRT83,mut,,,,,
KRT83,cnv,,,,,
KRT84,mut,,,,,
KRT84,cnv,,,,,
KRT85,mut,,,,,
KRT85,cnv,,,,,
KRT82,mut,,,,,
KRT82,cnv,,,,,
KRT6B,mut,,,,,
KRT6B,cnv,,,,,
KRT6C,mut,,,,,
KRT6C,cnv,,,,,
KRT75,mut,,,,,
KRT75,cnv,,,,,
KRT6A,mut,,,,,
KRT6A,cnv,,,,,
KRT5,mut,,,,,
KRT5,cnv,,,,,
KRT71,mut,,,,,
KRT71,cnv,,,,,
KRT74,mut,,,,,
KRT74,cnv,,,,,
KRT72,mut,,,,,
KRT72,cnv,,,,,
KRT73,mut,,,,,
KRT73,cnv,,,,,
KRT2,mut,,,,,
KRT2,cnv,,,,,
KRT1,mut,,,,,
KRT1,cnv,,,,,
KRT77,mut,,,,,
KRT77,cnv,,,,,
KRT76,mut,,,,,
KRT76,cnv,,,,,
KRT3,mut,,,,,
KRT3,cnv,,,,,
KRT4,mut,,,,,
KRT4,cnv,,,,,
KRT79,mut,,,,,
KRT79,cnv,,,,,
KRT78,mut,,,,,
KRT78,cnv,,,,,
KRT8,mut,,,,,
KRT8,cnv,,,,,
KRT18,mut,,,,,
KRT18,cnv,,,,,
EIF4B,mut,,,,,
EIF4B,cnv,,,,,
IGFBP6,mut,,,,,
IGFBP6,cnv,,,,,
SOAT2,mut,,,,,
SOAT2,cnv,,,,,
SPRYD3,mut,,,,,
SPRYD3,cnv,,,,,
TENC1,mut,,,,,
TENC1,cnv,,,,,
CSAD,mut,,,,,
CSAD,cnv,,,,,
ZNF740,mut,,,,,
ZNF740,cnv,,,,,
ITGB7,mut,,,,,
ITGB7,cnv,,,,,
RARG,mut,,,,,
RARG,cnv,,,,,
MFSD5,mut,,,,,
MFSD5,cnv,,,,,
ESPL1,mut,,,,,
ESPL1,cnv,,,,,
PFDN5,mut,,,,,
PFDN5,cnv,,,,,
C12orf10,mut,,,,,
C12orf10,cnv,,,,,
AAAS,mut,,,,,
AAAS,cnv,,,,,
SP7,mut,,,,,
SP7,cnv,,,,,
SP1,mut,,,,,
SP1,cnv,,,,,
AMHR2,mut,,,,,
AMHR2,cnv,,,,,
PCBP2,mut,,,,,
PCBP2,cnv,,,,,
PRR13,mut,,,,,
PRR13,cnv,,,,,
MAP3K12,mut,,,,,
MAP3K12,cnv,,,,,
TARBP2,mut,,,,,
TARBP2,cnv,,,,,
NPFF,mut,,,,,
NPFF,cnv,,,,,
ATF7,mut,,,,,
ATF7,cnv,,,,,
ATP5G2,mut,,,,,
ATP5G2,cnv,,,,,
CALCOCO1,mut,,,,,
CALCOCO1,cnv,,,,,
RN7SKP289,mut,,,,,
RN7SKP289,cnv,,,,,
HOXC13,mut,,,,,
HOXC13,cnv,,,,,
HOXC12,mut,,,,,
HOXC12,cnv,,,,,
HOTAIR,mut,,,,,
HOTAIR,cnv,,,,,
HOXC11,mut,,,,,
HOXC11,cnv,,,,,
HOXC10,mut,,,,,
HOXC10,cnv,,,,,
HOXC5,mut,,,,,
HOXC5,cnv,,,,,
HOXC6,mut,,,,,
HOXC6,cnv,,,,,
MIR196A2,mut,,,,,
MIR196A2,cnv,,,,,
HOXC9,mut,,,,,
HOXC9,cnv,,,,,
HOXC8,mut,,,,,
HOXC8,cnv,,,,,
HOXC4,mut,,,,,
HOXC4,cnv,,,,,
MIR615,mut,,,,,
MIR615,cnv,,,,,
SMUG1,mut,,,,,
SMUG1,cnv,,,,,
CBX5,mut,,,,,
CBX5,cnv,,,,,
RN7SL390P,mut,,,,,
RN7SL390P,cnv,,,,,
HNRNPA1,mut,,,,,
HNRNPA1,cnv,,,,,
NFE2,mut,,,,,
NFE2,cnv,,,,,
COPZ1,mut,,,,,
COPZ1,cnv,,,,,
MIR148B,mut,,,,,
MIR148B,cnv,,,,,
RN7SL744P,mut,,,,,
RN7SL744P,cnv,,,,,
GPR84,mut,,,,,
GPR84,cnv,,,,,
ZNF385A,mut,,,,,
ZNF385A,cnv,,,,,
ITGA5,mut,,,,,
ITGA5,cnv,,,,,
GTSF1,mut,,,,,
GTSF1,cnv,,,,,
NCKAP1L,mut,,,,,
NCKAP1L,cnv,,,,,
PDE1B,mut,,,,,
PDE1B,cnv,,,,,
PPP1R1A,mut,,,,,
PPP1R1A,cnv,,,,,
GLYCAM1,mut,,,,,
GLYCAM1,cnv,,,,,
LACRT,mut,,,,,
LACRT,cnv,,,,,
DCD,mut,,,,,
DCD,cnv,,,,,
MUCL1,mut,,,,,
MUCL1,cnv,,,,,
TESPA1,mut,,,,,
TESPA1,cnv,,,,,
NEUROD4,mut,,,,,
NEUROD4,cnv,,,,,
OR9K2,mut,,,,,
OR9K2,cnv,,,,,
OR10A7,mut,,,,,
OR10A7,cnv,,,,,
OR6C74,mut,,,,,
OR6C74,cnv,,,,,
OR6C6,mut,,,,,
OR6C6,cnv,,,,,
OR6C1,mut,,,,,
OR6C1,cnv,,,,,
OR6C3,mut,,,,,
OR6C3,cnv,,,,,
OR6C75,mut,,,,,
OR6C75,cnv,,,,,
OR6C65,mut,,,,,
OR6C65,cnv,,,,,
OR6C76,mut,,,,,
OR6C76,cnv,,,,,
OR6C2,mut,,,,,
OR6C2,cnv,,,,,
OR6C70,mut,,,,,
OR6C70,cnv,,,,,
OR6C68,mut,,,,,
OR6C68,cnv,,,,,
OR6C4,mut,,,,,
OR6C4,cnv,,,,,
OR2AP1,mut,,,,,
OR2AP1,cnv,,,,,
OR10P1,mut,,,,,
OR10P1,cnv,,,,,
METTL7B,mut,,,,,
METTL7B,cnv,,,,,
ITGA7,mut,,,,,
ITGA7,cnv,,,,,
BLOC1S1,mut,,,,,
BLOC1S1,cnv,,,,,
RDH5,mut,,,,,
RDH5,cnv,,,,,
CD63,mut,,,,,
CD63,cnv,,,,,
GDF11,mut,,,,,
GDF11,cnv,,,,,
SARNP,mut,,,,,
SARNP,cnv,,,,,
DNAJC14,mut,,,,,
DNAJC14,cnv,,,,,
ORMDL2,mut,,,,,
ORMDL2,cnv,,,,,
TMEM198B,mut,,,,,
TMEM198B,cnv,,,,,
MMP19,mut,,,,,
MMP19,cnv,,,,,
WIBG,mut,,,,,
WIBG,cnv,,,,,
DGKA,mut,,,,,
DGKA,cnv,,,,,
PMEL,mut,,,,,
PMEL,cnv,,,,,
CDK2,mut,,,,,
CDK2,cnv,,,,,
RAB5B,mut,,,,,
RAB5B,cnv,,,,,
SUOX,mut,,,,,
SUOX,cnv,,,,,
IKZF4,mut,,,,,
IKZF4,cnv,,,,,
RPS26,mut,,,,,
RPS26,cnv,,,,,
ERBB3,mut,,,,,
ERBB3,cnv,,,,,
PA2G4,mut,,,,,
PA2G4,cnv,,,,,
RPL41,mut,,,,,
RPL41,cnv,,,,,
ESYT1,mut,,,,,
ESYT1,cnv,,,,,
ZC3H10,mut,,,,,
ZC3H10,cnv,,,,,
MYL6B,mut,,,,,
MYL6B,cnv,,,,,
MYL6,mut,,,,,
MYL6,cnv,,,,,
SMARCC2,mut,,,,,
SMARCC2,cnv,,,,,
RN7SL770P,mut,,,,,
RN7SL770P,cnv,,,,,
RNF41,mut,,,,,
RNF41,cnv,,,,,
NABP2,mut,,,,,
NABP2,cnv,,,,,
SLC39A5,mut,,,,,
SLC39A5,cnv,,,,,
ANKRD52,mut,,,,,
ANKRD52,cnv,,,,,
COQ10A,mut,,,,,
COQ10A,cnv,,,,,
CS,mut,,,,,
CS,cnv,,,,,
CNPY2,mut,,,,,
CNPY2,cnv,,,,,
PAN2,mut,,,,,
PAN2,cnv,,,,,
IL23A,mut,,,,,
IL23A,cnv,,,,,
STAT2,mut,,,,,
STAT2,cnv,,,,,
APOF,mut,,,,,
APOF,cnv,,,,,
TIMELESS,mut,,,,,
TIMELESS,cnv,,,,,
MIP,mut,,,,,
MIP,cnv,,,,,
SPRYD4,mut,,,,,
SPRYD4,cnv,,,,,
GLS2,mut,,,,,
GLS2,cnv,,,,,
RBMS2,mut,,,,,
RBMS2,cnv,,,,,
BAZ2A,mut,,,,,
BAZ2A,cnv,,,,,
ATP5B,mut,,,,,
ATP5B,cnv,,,,,
SNORD59A,mut,,,,,
SNORD59A,cnv,,,,,
PTGES3,mut,,,,,
PTGES3,cnv,,,,,
RN7SL809P,mut,,,,,
RN7SL809P,cnv,,,,,
NACA,mut,,,,,
NACA,cnv,,,,,
PRIM1,mut,,,,,
PRIM1,cnv,,,,,
HSD17B6,mut,,,,,
HSD17B6,cnv,,,,,
SDR9C7,mut,,,,,
SDR9C7,cnv,,,,,
RDH16,mut,,,,,
RDH16,cnv,,,,,
GPR182,mut,,,,,
GPR182,cnv,,,,,
HBCBP,mut,,,,,
HBCBP,cnv,,,,,
ZBTB39,mut,,,,,
ZBTB39,cnv,,,,,
TAC3,mut,,,,,
TAC3,cnv,,,,,
MYO1A,mut,,,,,
MYO1A,cnv,,,,,
TMEM194A,mut,,,,,
TMEM194A,cnv,,,,,
NAB2,mut,,,,,
NAB2,cnv,,,,,
STAT6,mut,,,,,
STAT6,cnv,,,,,
LRP1,mut,,,,,
LRP1,cnv,,,,,
MIR1228,mut,,,,,
MIR1228,cnv,,,,,
NXPH4,mut,,,,,
NXPH4,cnv,,,,,
SHMT2,mut,,,,,
SHMT2,cnv,,,,,
NDUFA4L2,mut,,,,,
NDUFA4L2,cnv,,,,,
STAC3,mut,,,,,
STAC3,cnv,,,,,
R3HDM2,mut,,,,,
R3HDM2,cnv,,,,,
INHBC,mut,,,,,
INHBC,cnv,,,,,
INHBE,mut,,,,,
INHBE,cnv,,,,,
GLI1,mut,,,,,
GLI1,cnv,,,,,
ARHGAP9,mut,,,,,
ARHGAP9,cnv,,,,,
MARS,mut,,,,,
MARS,cnv,,,,,
RN7SL312P,mut,,,,,
RN7SL312P,cnv,,,,,
DDIT3,mut,,,,,
DDIT3,cnv,,,,,
MBD6,mut,,,,,
MBD6,cnv,,,,,
MIR616,mut,,,,,
MIR616,cnv,,,,,
DCTN2,mut,,,,,
DCTN2,cnv,,,,,
KIF5A,mut,,,,,
KIF5A,cnv,,,,,
PIP4K2C,mut,,,,,
PIP4K2C,cnv,,,,,
DTX3,mut,,,,,
DTX3,cnv,,,,,
ARHGEF25,mut,,,,,
ARHGEF25,cnv,,,,,
B4GALNT1,mut,,,,,
B4GALNT1,cnv,,,,,
SLC26A10,mut,,,,,
SLC26A10,cnv,,,,,
OS9,mut,,,,,
OS9,cnv,,,,,
AGAP2,mut,,,,,
AGAP2,cnv,,,,,
TSPAN31,mut,,,,,
TSPAN31,cnv,,,,,
CDK4,mut,,,,,
CDK4,cnv,,,,,
MARCH9,mut,,,,,
MARCH9,cnv,,,,,
CYP27B1,mut,,,,,
CYP27B1,cnv,,,,,
METTL1,mut,,,,,
METTL1,cnv,,,,,
METTL21B,mut,,,,,
METTL21B,cnv,,,,,
TSFM,mut,,,,,
TSFM,cnv,,,,,
AVIL,mut,,,,,
AVIL,cnv,,,,,
CTDSP2,mut,,,,,
CTDSP2,cnv,,,,,
MIR26A2,mut,,,,,
MIR26A2,cnv,,,,,
XRCC6BP1,mut,,,,,
XRCC6BP1,cnv,,,,,
RN7SKP65,mut,,,,,
RN7SKP65,cnv,,,,,
LRIG3,mut,,,,,
LRIG3,cnv,,,,,
SLC16A7,mut,,,,,
SLC16A7,cnv,,,,,
FAM19A2,mut,,,,,
FAM19A2,cnv,,,,,
USP15,mut,,,,,
USP15,cnv,,,,,
MON2,mut,,,,,
MON2,cnv,,,,,
C12orf61,mut,,,,,
C12orf61,cnv,,,,,
MIRLET7I,mut,,,,,
MIRLET7I,cnv,,,,,
PPM1H,mut,,,,,
PPM1H,cnv,,,,,
LDHAL6CP,mut,,,,,
LDHAL6CP,cnv,,,,,
AVPR1A,mut,,,,,
AVPR1A,cnv,,,,,
DPY19L2,mut,,,,,
DPY19L2,cnv,,,,,
TMEM5,mut,,,,,
TMEM5,cnv,,,,,
SRGAP1,mut,,,,,
SRGAP1,cnv,,,,,
C12orf66,mut,,,,,
C12orf66,cnv,,,,,
RPS11P6,mut,,,,,
RPS11P6,cnv,,,,,
C12orf56,mut,,,,,
C12orf56,cnv,,,,,
XPOT,mut,,,,,
XPOT,cnv,,,,,
TBK1,mut,,,,,
TBK1,cnv,,,,,
RASSF3,mut,,,,,
RASSF3,cnv,,,,,
MIR548C,mut,,,,,
MIR548C,cnv,,,,,
GNS,mut,,,,,
GNS,cnv,,,,,
TBC1D30,mut,,,,,
TBC1D30,cnv,,,,,
RNU6ATAC42P,mut,,,,,
RNU6ATAC42P,cnv,,,,,
WIF1,mut,,,,,
WIF1,cnv,,,,,
LEMD3,mut,,,,,
LEMD3,cnv,,,,,
MSRB3,mut,,,,,
MSRB3,cnv,,,,,
RPSAP52,mut,,,,,
RPSAP52,cnv,,,,,
HMGA2,mut,,,,,
HMGA2,cnv,,,,,
RNA5SP362,mut,,,,,
RNA5SP362,cnv,,,,,
LLPH,mut,,,,,
LLPH,cnv,,,,,
TMBIM4,mut,,,,,
TMBIM4,cnv,,,,,
IRAK3,mut,,,,,
IRAK3,cnv,,,,,
RN7SKP166,mut,,,,,
RN7SKP166,cnv,,,,,
HELB,mut,,,,,
HELB,cnv,,,,,
GRIP1,mut,,,,,
GRIP1,cnv,,,,,
CAND1,mut,,,,,
CAND1,cnv,,,,,
DYRK2,mut,,,,,
DYRK2,cnv,,,,,
IFNG,mut,,,,,
IFNG,cnv,,,,,
IL26,mut,,,,,
IL26,cnv,,,,,
IL22,mut,,,,,
IL22,cnv,,,,,
MDM1,mut,,,,,
MDM1,cnv,,,,,
RAP1B,mut,,,,,
RAP1B,cnv,,,,,
SNORA70G,mut,,,,,
SNORA70G,cnv,,,,,
NUP107,mut,,,,,
NUP107,cnv,,,,,
SLC35E3,mut,,,,,
SLC35E3,cnv,,,,,
MDM2,mut,,,,,
MDM2,cnv,,,,,
CPM,mut,,,,,
CPM,cnv,,,,,
CPSF6,mut,,,,,
CPSF6,cnv,,,,,
LYZ,mut,,,,,
LYZ,cnv,,,,,
YEATS4,mut,,,,,
YEATS4,cnv,,,,,
RN7SL804P,mut,,,,,
RN7SL804P,cnv,,,,,
FRS2,mut,,,,,
FRS2,cnv,,,,,
CCT2,mut,,,,,
CCT2,cnv,,,,,
LRRC10,mut,,,,,
LRRC10,cnv,,,,,
BEST3,mut,,,,,
BEST3,cnv,,,,,
RAB3IP,mut,,,,,
RAB3IP,cnv,,,,,
MYRFL,mut,,,,,
MYRFL,cnv,,,,,
CNOT2,mut,,,,,
CNOT2,cnv,,,,,
KCNMB4,mut,,,,,
KCNMB4,cnv,,,,,
PTPRB,mut,,,,,
PTPRB,cnv,,,,,
PTPRR,mut,,,,,
PTPRR,cnv,,,,,
TSPAN8,mut,,,,,
TSPAN8,cnv,,,,,
LGR5,mut,,,,,
LGR5,cnv,,,,,
ZFC3H1,mut,,,,,
ZFC3H1,cnv,,,,,
THAP2,mut,,,,,
THAP2,cnv,,,,,
TMEM19,mut,,,,,
TMEM19,cnv,,,,,
RAB21,mut,,,,,
RAB21,cnv,,,,,
TBC1D15,mut,,,,,
TBC1D15,cnv,,,,,
TPH2,mut,,,,,
TPH2,cnv,,,,,
TRHDE,mut,,,,,
TRHDE,cnv,,,,,
ATXN7L3B,mut,,,,,
ATXN7L3B,cnv,,,,,
KCNC2,mut,,,,,
KCNC2,cnv,,,,,
CAPS2,mut,,,,,
CAPS2,cnv,,,,,
GLIPR1L1,mut,,,,,
GLIPR1L1,cnv,,,,,
GLIPR1L2,mut,,,,,
GLIPR1L2,cnv,,,,,
GLIPR1,mut,,,,,
GLIPR1,cnv,,,,,
KRR1,mut,,,,,
KRR1,cnv,,,,,
RN7SL734P,mut,,,,,
RN7SL734P,cnv,,,,,
PHLDA1,mut,,,,,
PHLDA1,cnv,,,,,
NAP1L1,mut,,,,,
NAP1L1,cnv,,,,,
RN7SKP172,mut,,,,,
RN7SKP172,cnv,,,,,
BBS10,mut,,,,,
BBS10,cnv,,,,,
OSBPL8,mut,,,,,
OSBPL8,cnv,,,,,
ZDHHC17,mut,,,,,
ZDHHC17,cnv,,,,,
CSRP2,mut,,,,,
CSRP2,cnv,,,,,
E2F7,mut,,,,,
E2F7,cnv,,,,,
NAV3,mut,,,,,
NAV3,cnv,,,,,
SYT1,mut,,,,,
SYT1,cnv,,,,,
MIR1252,mut,,,,,
MIR1252,cnv,,,,,
RN7SL696P,mut,,,,,
RN7SL696P,cnv,,,,,
PAWR,mut,,,,,
PAWR,cnv,,,,,
PPP1R12A,mut,,,,,
PPP1R12A,cnv,,,,,
RNA5SP363,mut,,,,,
RNA5SP363,cnv,,,,,
OTOGL,mut,,,,,
OTOGL,cnv,,,,,
