gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
TBC1D14,cnv,,,,,
TBC1D15,mut,,,,,
TBC1D15,cnv,,,,,
TBC1D16,mut,,,,,
TBC1D16,cnv,,,,,
TBC1D17,mut,,,,,
TBC1D17,cnv,,,,,
TBC1D19,mut,,,,,
TBC1D19,cnv,,,,,
TBC1D2,mut,,,,,
TBC1D2,cnv,,,,,
TBC1D20,mut,,,,,
TBC1D20,cnv,,,,,
TBC1D21,mut,,,,,
TBC1D21,cnv,,,,,
TBC1D22A,mut,,,,,
TBC1D22A,cnv,,,,,
TBC1D22B,mut,,,,,
TBC1D22B,cnv,,,,,
TBC1D23,mut,,,,,
TBC1D23,cnv,,,,,
TBC1D24,mut,,,,,
TBC1D24,cnv,,,,,
TBC1D25,mut,,,,,
TBC1D25,cnv,,,,,
TBC1D26,mut,,,,,
TBC1D26,cnv,,,,,
TBC1D27,mut,,,,,
TBC1D27,cnv,,,,,
TBC1D28,mut,,,,,
TBC1D28,cnv,,,,,
TBC1D29,mut,,,,,
TBC1D29,cnv,,,,,
TBC1D2B,mut,,,,,
TBC1D2B,cnv,,,,,
TBC1D3,mut,,,,,
TBC1D3,cnv,,,,,
TBC1D30,mut,,,,,
TBC1D30,cnv,,,,,
TBC1D31,mut,,,,,
TBC1D31,cnv,,,,,
TBC1D32,mut,,,,,
TBC1D32,cnv,,,,,
TBC1D3B,mut,,,,,
TBC1D3B,cnv,,,,,
TBC1D3C,mut,,,,,
TBC1D3C,cnv,,,,,
TBC1D3F,mut,,,,,
TBC1D3F,cnv,,,,,
TBC1D3G,mut,,,,,
TBC1D3G,cnv,,,,,
TBC1D3H,mut,,,,,
TBC1D3H,cnv,,,,,
TBC1D3P2,mut,,,,,
TBC1D3P2,cnv,,,,,
TBC1D3P5,mut,,,,,
TBC1D3P5,cnv,,,,,
TBC1D4,mut,,,,,
TBC1D4,cnv,,,,,
TBC1D5,mut,,,,,
TBC1D5,cnv,,,,,
TBC1D7,mut,,,,,
TBC1D7,cnv,,,,,
TBC1D8,mut,,,,,
TBC1D8,cnv,,,,,
TBC1D8B,mut,,,,,
TBC1D8B,cnv,,,,,
TBC1D9,mut,,,,,
TBC1D9,cnv,,,,,
TBC1D9B,mut,,,,,
TBC1D9B,cnv,,,,,
TBCA,mut,,,,,
TBCA,cnv,,,,,
TBCB,mut,,,,,
TBCB,cnv,,,,,
TBCC,mut,,,,,
TBCC,cnv,,,,,
TBCCD1,mut,,,,,
TBCCD1,cnv,,,,,
TBCD,mut,,,,,
TBCD,cnv,,,,,
TBCE,mut,,,,,
TBCE,cnv,,,,,
TBCEL,mut,,,,,
TBCEL,cnv,,,,,
TBCK,mut,,,,,
TBCK,cnv,,,,,
TBK1,mut,,,,,
TBK1,cnv,,,,,
TBKBP1,mut,,,,,
TBKBP1,cnv,,,,,
TBL1X,mut,,,,,
TBL1X,cnv,,,,,
TBL1XR1,mut,,,,,
TBL1XR1,cnv,,,,,
TBL2,mut,,,,,
TBL2,cnv,,,,,
TBL3,mut,,,,,
TBL3,cnv,,,,,
TBP,mut,,,,,
TBP,cnv,,,,,
TBPL1,mut,,,,,
TBPL1,cnv,,,,,
TBPL2,mut,,,,,
TBPL2,cnv,,,,,
TBR1,mut,,,,,
TBR1,cnv,,,,,
TBRG1,mut,,,,,
TBRG1,cnv,,,,,
TBRG4,mut,,,,,
TBRG4,cnv,,,,,
TBX1,mut,,,,,
TBX1,cnv,,,,,
TBX10,mut,,,,,
TBX10,cnv,,,,,
TBX15,mut,,,,,
TBX15,cnv,,,,,
TBX18,mut,,,,,
TBX18,cnv,,,,,
TBX19,mut,,,,,
TBX19,cnv,,,,,
TBX2,mut,,,,,
TBX2,cnv,,,,,
TBX20,mut,,,,,
TBX20,cnv,,,,,
TBX21,mut,,,,,
TBX21,cnv,,,,,
TBX22,mut,,,,,
TBX22,cnv,,,,,
TBX3,mut,,,,,
TBX3,cnv,,,,,
TBX4,mut,,,,,
TBX4,cnv,,,,,
TBX5,mut,,,,,
TBX5,cnv,,,,,
TBX6,mut,,,,,
TBX6,cnv,,,,,
TBXA2R,mut,,,,,
TBXA2R,cnv,,,,,
TBXAS1,mut,,,,,
TBXAS1,cnv,,,,,
TC2N,mut,,,,,
TC2N,cnv,,,,,
TCAIM,mut,,,,,
TCAIM,cnv,,,,,
TCAM1P,mut,,,,,
TCAM1P,cnv,,,,,
TCAP,mut,,,,,
TCAP,cnv,,,,,
TCEA1,mut,,,,,
TCEA1,cnv,,,,,
TCEA2,mut,,,,,
TCEA2,cnv,,,,,
TCEA3,mut,,,,,
TCEA3,cnv,,,,,
TCEAL1,mut,,,,,
TCEAL1,cnv,,,,,
TCEAL2,mut,,,,,
TCEAL2,cnv,,,,,
TCEAL3,mut,,,,,
TCEAL3,cnv,,,,,
TCEAL4,mut,,,,,
TCEAL4,cnv,,,,,
TCEAL5,mut,,,,,
TCEAL5,cnv,,,,,
TCEAL6,mut,,,,,
TCEAL6,cnv,,,,,
TCEAL7,mut,,,,,
TCEAL7,cnv,,,,,
TCEAL8,mut,,,,,
TCEAL8,cnv,,,,,
TCEANC,mut,,,,,
TCEANC,cnv,,,,,
TCEANC2,mut,,,,,
TCEANC2,cnv,,,,,
TCEB1,mut,,,,,
TCEB1,cnv,,,,,
TCEB2,mut,,,,,
TCEB2,cnv,,,,,
TCEB3,mut,,,,,
TCEB3,cnv,,,,,
TCEB3B,mut,,,,,
TCEB3B,cnv,,,,,
TCEB3C,mut,,,,,
TCEB3C,cnv,,,,,
TCEB3CL,mut,,,,,
TCEB3CL,cnv,,,,,
TCEB3CL2,mut,,,,,
TCEB3CL2,cnv,,,,,
TCERG1,mut,,,,,
TCERG1,cnv,,,,,
TCERG1L,mut,,,,,
TCERG1L,cnv,,,,,
TCF12,mut,,,,,
TCF12,cnv,,,,,
TCF15,mut,,,,,
TCF15,cnv,,,,,
TCF19,mut,,,,,
TCF19,cnv,,,,,
TCF20,mut,,,,,
TCF20,cnv,,,,,
TCF21,mut,,,,,
TCF21,cnv,,,,,
TCF23,mut,,,,,
TCF23,cnv,,,,,
TCF24,mut,,,,,
TCF24,cnv,,,,,
TCF25,mut,,,,,
TCF25,cnv,,,,,
TCF3,mut,,,,,
TCF3,cnv,,,,,
TCF4,mut,,,,,
TCF4,cnv,,,,,
TCF7,mut,,,,,
TCF7,cnv,,,,,
TCF7L1,mut,,,,,
TCF7L1,cnv,,,,,
TCF7L2,mut,,,,,
TCF7L2,cnv,,,,,
TCFL5,mut,,,,,
TCFL5,cnv,,,,,
TCHH,mut,,,,,
TCHH,cnv,,,,,
TCHHL1,mut,,,,,
TCHHL1,cnv,,,,,
TCHP,mut,,,,,
TCHP,cnv,,,,,
TCIRG1,mut,,,,,
TCIRG1,cnv,,,,,
TCL1A,mut,,,,,
TCL1A,cnv,,,,,
TCL1B,mut,,,,,
TCL1B,cnv,,,,,
TCL6,mut,,,,,
TCL6,cnv,,,,,
TCN1,mut,,,,,
TCN1,cnv,,,,,
TCN2,mut,,,,,
TCN2,cnv,,,,,
TCOF1,mut,,,,,
TCOF1,cnv,,,,,
TCP1,mut,,,,,
TCP1,cnv,,,,,
TCP10,mut,,,,,
TCP10,cnv,,,,,
TCP10L,mut,,,,,
TCP10L,cnv,,,,,
TCP10L2,mut,,,,,
TCP10L2,cnv,,,,,
TCP11,mut,,,,,
TCP11,cnv,,,,,
TCP11L1,mut,,,,,
TCP11L1,cnv,,,,,
TCP11L2,mut,,,,,
TCP11L2,cnv,,,,,
TCP11X1,mut,,,,,
TCP11X1,cnv,,,,,
TCTA,mut,,,,,
TCTA,cnv,,,,,
TCTE1,mut,,,,,
TCTE1,cnv,,,,,
TCTE3,mut,,,,,
TCTE3,cnv,,,,,
TCTEX1D1,mut,,,,,
TCTEX1D1,cnv,,,,,
TCTEX1D2,mut,,,,,
TCTEX1D2,cnv,,,,,
TCTEX1D4,mut,,,,,
TCTEX1D4,cnv,,,,,
TCTN1,mut,,,,,
TCTN1,cnv,,,,,
TCTN2,mut,,,,,
TCTN2,cnv,,,,,
TCTN3,mut,,,,,
TCTN3,cnv,,,,,
TDG,mut,,,,,
TDG,cnv,,,,,
TDGF1,mut,,,,,
TDGF1,cnv,,,,,
TDGF1P3,mut,,,,,
TDGF1P3,cnv,,,,,
TDH,mut,,,,,
TDH,cnv,,,,,
TDO2,mut,,,,,
TDO2,cnv,,,,,
TDP1,mut,,,,,
TDP1,cnv,,,,,
TDP2,mut,,,,,
TDP2,cnv,,,,,
TDRD1,mut,,,,,
TDRD1,cnv,,,,,
TDRD10,mut,,,,,
TDRD10,cnv,,,,,
TDRD12,mut,,,,,
TDRD12,cnv,,,,,
TDRD15,mut,,,,,
TDRD15,cnv,,,,,
TDRD3,mut,,,,,
TDRD3,cnv,,,,,
TDRD5,mut,,,,,
TDRD5,cnv,,,,,
TDRD6,mut,,,,,
TDRD6,cnv,,,,,
TDRD7,mut,,,,,
TDRD7,cnv,,,,,
TDRD9,mut,,,,,
TDRD9,cnv,,,,,
TDRG1,mut,,,,,
TDRG1,cnv,,,,,
TDRKH,mut,,,,,
TDRKH,cnv,,,,,
TDRP,mut,,,,,
TDRP,cnv,,,,,
TEAD1,mut,,,,,
TEAD1,cnv,,,,,
TEAD2,mut,,,,,
TEAD2,cnv,,,,,
TEAD3,mut,,,,,
TEAD3,cnv,,,,,
TEAD4,mut,,,,,
TEAD4,cnv,,,,,
TEC,mut,,,,,
TEC,cnv,,,,,
TECPR1,mut,,,,,
TECPR1,cnv,,,,,
TECPR2,mut,,,,,
TECPR2,cnv,,,,,
TECR,mut,,,,,
TECR,cnv,,,,,
TECRL,mut,,,,,
TECRL,cnv,,,,,
TECTA,mut,,,,,
TECTA,cnv,,,,,
TECTB,mut,,,,,
TECTB,cnv,,,,,
TEDDM1,mut,,,,,
TEDDM1,cnv,,,,,
TEF,mut,,,,,
TEF,cnv,,,,,
TEFM,mut,,,,,
TEFM,cnv,,,,,
TEK,mut,,,,,
TEK,cnv,,,,,
TEKT1,mut,,,,,
TEKT1,cnv,,,,,
TEKT2,mut,,,,,
TEKT2,cnv,,,,,
TEKT3,mut,,,,,
TEKT3,cnv,,,,,
TEKT4,mut,,,,,
TEKT4,cnv,,,,,
TEKT4P2,mut,,,,,
TEKT4P2,cnv,,,,,
TEKT5,mut,,,,,
TEKT5,cnv,,,,,
TELO2,mut,,,,,
TELO2,cnv,,,,,
TEN1,mut,,,,,
TEN1,cnv,,,,,
TENC1,mut,,,,,
TENC1,cnv,,,,,
TENM1,mut,,,,,
TENM1,cnv,,,,,
TENM2,mut,,,,,
TENM2,cnv,,,,,
TENM3,mut,,,,,
TENM3,cnv,,,,,
TENM4,mut,,,,,
TENM4,cnv,,,,,
TEP1,mut,,,,,
TEP1,cnv,,,,,
TEPP,mut,,,,,
TEPP,cnv,,,,,
TERC,mut,,,,,
TERC,cnv,,,,,
TERF1,mut,,,,,
TERF1,cnv,,,,,
TERF2,mut,,,,,
TERF2,cnv,,,,,
TERF2IP,mut,,,,,
TERF2IP,cnv,,,,,
TERT,mut,,,,,
TERT,cnv,,,,,
TES,mut,,,,,
TES,cnv,,,,,
TESC,mut,,,,,
TESC,cnv,,,,,
TESK1,mut,,,,,
TESK1,cnv,,,,,
TESK2,mut,,,,,
TESK2,cnv,,,,,
TESPA1,mut,,,,,
TESPA1,cnv,,,,,
TET1,mut,,,,,
TET1,cnv,,,,,
TET2,mut,,,,,
TET2,cnv,,,,,
TET3,mut,,,,,
TET3,cnv,,,,,
TEX10,mut,,,,,
TEX10,cnv,,,,,
TEX101,mut,,,,,
TEX101,cnv,,,,,
TEX11,mut,,,,,
TEX11,cnv,,,,,
TEX12,mut,,,,,
TEX12,cnv,,,,,
TEX13A,mut,,,,,
TEX13A,cnv,,,,,
TEX13B,mut,,,,,
TEX13B,cnv,,,,,
TEX14,mut,,,,,
TEX14,cnv,,,,,
TEX15,mut,,,,,
TEX15,cnv,,,,,
TEX19,mut,,,,,
TEX19,cnv,,,,,
TEX2,mut,,,,,
TEX2,cnv,,,,,
TEX22,mut,,,,,
TEX22,cnv,,,,,
TEX26,mut,,,,,
TEX26,cnv,,,,,
TEX261,mut,,,,,
TEX261,cnv,,,,,
TEX264,mut,,,,,
TEX264,cnv,,,,,
TEX28,mut,,,,,
TEX28,cnv,,,,,
TEX28P1,mut,,,,,
TEX28P1,cnv,,,,,
TEX28P2,mut,,,,,
TEX28P2,cnv,,,,,
TEX29,mut,,,,,
TEX29,cnv,,,,,
TEX30,mut,,,,,
TEX30,cnv,,,,,
TEX33,mut,,,,,
TEX33,cnv,,,,,
TEX35,mut,,,,,
TEX35,cnv,,,,,
TEX36,mut,,,,,
TEX36,cnv,,,,,
TEX37,mut,,,,,
TEX37,cnv,,,,,
TEX38,mut,,,,,
TEX38,cnv,,,,,
TEX40,mut,,,,,
TEX40,cnv,,,,,
TEX9,mut,,,,,
TEX9,cnv,,,,,
TF,mut,,,,,
TF,cnv,,,,,
TFAM,mut,,,,,
TFAM,cnv,,,,,
TFAP2A,mut,,,,,
TFAP2A,cnv,,,,,
TFAP2B,mut,,,,,
TFAP2B,cnv,,,,,
TFAP2C,mut,,,,,
TFAP2C,cnv,,,,,
TFAP2D,mut,,,,,
TFAP2D,cnv,,,,,
TFAP2E,mut,,,,,
TFAP2E,cnv,,,,,
TFAP4,mut,,,,,
TFAP4,cnv,,,,,
TFB1M,mut,,,,,
TFB1M,cnv,,,,,
TFB2M,mut,,,,,
TFB2M,cnv,,,,,
TFCP2,mut,,,,,
TFCP2,cnv,,,,,
TFCP2L1,mut,,,,,
TFCP2L1,cnv,,,,,
TFDP1,mut,,,,,
TFDP1,cnv,,,,,
TFDP2,mut,,,,,
TFDP2,cnv,,,,,
TFDP3,mut,,,,,
TFDP3,cnv,,,,,
TFE3,mut,,,,,
TFE3,cnv,,,,,
TFEB,mut,,,,,
TFEB,cnv,,,,,
TFEC,mut,,,,,
TFEC,cnv,,,,,
TFF1,mut,,,,,
TFF1,cnv,,,,,
TFF2,mut,,,,,
TFF2,cnv,,,,,
TFF3,mut,,,,,
TFF3,cnv,,,,,
TFG,mut,,,,,
TFG,cnv,,,,,
TFIP11,mut,,,,,
TFIP11,cnv,,,,,
TFP1,mut,,,,,
TFP1,cnv,,,,,
TFPI,mut,,,,,
TFPI,cnv,,,,,
TFPI2,mut,,,,,
TFPI2,cnv,,,,,
TFPT,mut,,,,,
TFPT,cnv,,,,,
TFR2,mut,,,,,
TFR2,cnv,,,,,
TFRC,mut,,,,,
TFRC,cnv,,,,,
TG,mut,,,,,
TG,cnv,,,,,
TGDS,mut,,,,,
TGDS,cnv,,,,,
TGFA,mut,,,,,
TGFA,cnv,,,,,
TGFB1,mut,,,,,
TGFB1,cnv,,,,,
TGFB1I1,mut,,,,,
TGFB1I1,cnv,,,,,
TGFB2,mut,,,,,
TGFB2,cnv,,,,,
TGFB3,mut,,,,,
TGFB3,cnv,,,,,
TGFBI,mut,,,,,
TGFBI,cnv,,,,,
TGFBR1,mut,,,,,
TGFBR1,cnv,,,,,
TGFBR2,mut,,,,,
TGFBR2,cnv,,,,,
TGFBR3,mut,,,,,
TGFBR3,cnv,,,,,
TGFBR3L,mut,,,,,
TGFBR3L,cnv,,,,,
TGFBRAP1,mut,,,,,
TGFBRAP1,cnv,,,,,
TGIF1,mut,,,,,
TGIF1,cnv,,,,,
TGIF2,mut,,,,,
TGIF2,cnv,,,,,
TGIF2LX,mut,,,,,
TGIF2LX,cnv,,,,,
TGM1,mut,,,,,
TGM1,cnv,,,,,
TGM2,mut,,,,,
TGM2,cnv,,,,,
TGM3,mut,,,,,
TGM3,cnv,,,,,
TGM4,mut,,,,,
TGM4,cnv,,,,,
TGM5,mut,,,,,
TGM5,cnv,,,,,
TGM6,mut,,,,,
TGM6,cnv,,,,,
TGM7,mut,,,,,
TGM7,cnv,,,,,
TGOLN2,mut,,,,,
TGOLN2,cnv,,,,,
TGS1,mut,,,,,
TGS1,cnv,,,,,
TH,mut,,,,,
TH,cnv,,,,,
THADA,mut,,,,,
THADA,cnv,,,,,
THAP1,mut,,,,,
THAP1,cnv,,,,,
THAP10,mut,,,,,
THAP10,cnv,,,,,
THAP11,mut,,,,,
THAP11,cnv,,,,,
THAP2,mut,,,,,
THAP2,cnv,,,,,
THAP3,mut,,,,,
THAP3,cnv,,,,,
THAP4,mut,,,,,
THAP4,cnv,,,,,
THAP5,mut,,,,,
THAP5,cnv,,,,,
THAP6,mut,,,,,
THAP6,cnv,,,,,
THAP7,mut,,,,,
THAP7,cnv,,,,,
THAP8,mut,,,,,
THAP8,cnv,,,,,
THAP9,mut,,,,,
THAP9,cnv,,,,,
THBD,mut,,,,,
THBD,cnv,,,,,
THBS1,mut,,,,,
THBS1,cnv,,,,,
THBS2,mut,,,,,
THBS2,cnv,,,,,
THBS3,mut,,,,,
THBS3,cnv,,,,,
THBS4,mut,,,,,
THBS4,cnv,,,,,
THEG,mut,,,,,
THEG,cnv,,,,,
THEGL,mut,,,,,
THEGL,cnv,,,,,
THEM4,mut,,,,,
THEM4,cnv,,,,,
THEM5,mut,,,,,
THEM5,cnv,,,,,
THEM6,mut,,,,,
THEM6,cnv,,,,,
THEMIS,mut,,,,,
THEMIS,cnv,,,,,
THEMIS2,mut,,,,,
THEMIS2,cnv,,,,,
THG1L,mut,,,,,
THG1L,cnv,,,,,
THNSL1,mut,,,,,
THNSL1,cnv,,,,,
THNSL2,mut,,,,,
THNSL2,cnv,,,,,
THOC1,mut,,,,,
THOC1,cnv,,,,,
THOC2,mut,,,,,
THOC2,cnv,,,,,
THOC3,mut,,,,,
THOC3,cnv,,,,,
THOC5,mut,,,,,
THOC5,cnv,,,,,
THOC6,mut,,,,,
THOC6,cnv,,,,,
THOC7,mut,,,,,
THOC7,cnv,,,,,
THOP1,mut,,,,,
THOP1,cnv,,,,,
THPO,mut,,,,,
THPO,cnv,,,,,
THRA,mut,,,,,
THRA,cnv,,,,,
THRAP3,mut,,,,,
THRAP3,cnv,,,,,
THRB,mut,,,,,
THRB,cnv,,,,,
THRSP,mut,,,,,
THRSP,cnv,,,,,
THSD1,mut,,,,,
THSD1,cnv,,,,,
THSD4,mut,,,,,
THSD4,cnv,,,,,
THSD7A,mut,,,,,
THSD7A,cnv,,,,,
THSD7B,mut,,,,,
THSD7B,cnv,,,,,
THTPA,mut,,,,,
THTPA,cnv,,,,,
THUMPD1,mut,,,,,
THUMPD1,cnv,,,,,
THUMPD2,mut,,,,,
THUMPD2,cnv,,,,,
THUMPD3,mut,,,,,
THUMPD3,cnv,,,,,
THY1,mut,,,,,
THY1,cnv,,,,,
THYN1,mut,,,,,
THYN1,cnv,,,,,
TIA1,mut,,,,,
TIA1,cnv,,,,,
TIAF1,mut,,,,,
TIAF1,cnv,,,,,
TIAL1,mut,,,,,
TIAL1,cnv,,,,,
TIAM1,mut,,,,,
TIAM1,cnv,,,,,
TIAM2,mut,,,,,
TIAM2,cnv,,,,,
TICAM1,mut,,,,,
TICAM1,cnv,,,,,
TICAM2,mut,,,,,
TICAM2,cnv,,,,,
TICRR,mut,,,,,
TICRR,cnv,,,,,
TIE1,mut,,,,,
TIE1,cnv,,,,,
TIFA,mut,,,,,
TIFA,cnv,,,,,
TIFAB,mut,,,,,
TIFAB,cnv,,,,,
TIGD1,mut,,,,,
TIGD1,cnv,,,,,
TIGD2,mut,,,,,
TIGD2,cnv,,,,,
TIGD3,mut,,,,,
TIGD3,cnv,,,,,
TIGD4,mut,,,,,
TIGD4,cnv,,,,,
TIGD5,mut,,,,,
TIGD5,cnv,,,,,
TIGD6,mut,,,,,
TIGD6,cnv,,,,,
TIGD7,mut,,,,,
TIGD7,cnv,,,,,
TIGIT,mut,,,,,
TIGIT,cnv,,,,,
TIMD4,mut,,,,,
TIMD4,cnv,,,,,
TIMELESS,mut,,,,,
TIMELESS,cnv,,,,,
TIMM10,mut,,,,,
TIMM10,cnv,,,,,
TIMM10B,mut,,,,,
TIMM10B,cnv,,,,,
TIMM13,mut,,,,,
TIMM13,cnv,,,,,
TIMM17A,mut,,,,,
TIMM17A,cnv,,,,,
TIMM17B,mut,,,,,
TIMM17B,cnv,,,,,
TIMM21,mut,,,,,
TIMM21,cnv,,,,,
TIMM22,mut,,,,,
TIMM22,cnv,,,,,
TIMM23,mut,,,,,
TIMM23,cnv,,,,,
TIMM23B,mut,,,,,
TIMM23B,cnv,,,,,
TIMM44,mut,,,,,
TIMM44,cnv,,,,,
TIMM50,mut,,,,,
TIMM50,cnv,,,,,
TIMM8A,mut,,,,,
TIMM8A,cnv,,,,,
TIMM8B,mut,,,,,
TIMM8B,cnv,,,,,
TIMM9,mut,,,,,
TIMM9,cnv,,,,,
TIMMDC1,mut,,,,,
TIMMDC1,cnv,,,,,
TIMP1,mut,,,,,
TIMP1,cnv,,,,,
TIMP2,mut,,,,,
TIMP2,cnv,,,,,
TIMP3,mut,,,,,
TIMP3,cnv,,,,,
TIMP4,mut,,,,,
TIMP4,cnv,,,,,
TINAG,mut,,,,,
TINAG,cnv,,,,,
TINAGL1,mut,,,,,
TINAGL1,cnv,,,,,
TINCR,mut,,,,,
TINCR,cnv,,,,,
TINF2,mut,,,,,
TINF2,cnv,,,,,
TIPARP,mut,,,,,
TIPARP,cnv,,,,,
TIPIN,mut,,,,,
TIPIN,cnv,,,,,
TIPRL,mut,,,,,
TIPRL,cnv,,,,,
TIRAP,mut,,,,,
TIRAP,cnv,,,,,
TJAP1,mut,,,,,
TJAP1,cnv,,,,,
TJP1,mut,,,,,
TJP1,cnv,,,,,
TJP2,mut,,,,,
TJP2,cnv,,,,,
TJP3,mut,,,,,
TJP3,cnv,,,,,
TK1,mut,,,,,
TK1,cnv,,,,,
TK2,mut,,,,,
TK2,cnv,,,,,
TKT,mut,,,,,
TKT,cnv,,,,,
TKTL1,mut,,,,,
TKTL1,cnv,,,,,
TKTL2,mut,,,,,
TKTL2,cnv,,,,,
TLCD1,mut,,,,,
TLCD1,cnv,,,,,
TLCD2,mut,,,,,
TLCD2,cnv,,,,,
TLDC1,mut,,,,,
TLDC1,cnv,,,,,
TLDC2,mut,,,,,
TLDC2,cnv,,,,,
TLE1,mut,,,,,
TLE1,cnv,,,,,
TLE2,mut,,,,,
TLE2,cnv,,,,,
TLE3,mut,,,,,
TLE3,cnv,,,,,
TLE4,mut,,,,,
TLE4,cnv,,,,,
TLE6,mut,,,,,
TLE6,cnv,,,,,
TLK1,mut,,,,,
TLK1,cnv,,,,,
TLK2,mut,,,,,
TLK2,cnv,,,,,
TLL1,mut,,,,,
TLL1,cnv,,,,,
TLL2,mut,,,,,
TLL2,cnv,,,,,
TLN1,mut,,,,,
TLN1,cnv,,,,,
TLN2,mut,,,,,
TLN2,cnv,,,,,
TLR1,mut,,,,,
TLR1,cnv,,,,,
TLR10,mut,,,,,
TLR10,cnv,,,,,
TLR2,mut,,,,,
TLR2,cnv,,,,,
TLR3,mut,,,,,
TLR3,cnv,,,,,
TLR4,mut,,,,,
TLR4,cnv,,,,,
TLR5,mut,,,,,
TLR5,cnv,,,,,
TLR6,mut,,,,,
TLR6,cnv,,,,,
TLR7,mut,,,,,
TLR7,cnv,,,,,
TLR8,mut,,,,,
TLR8,cnv,,,,,
TLR9,mut,,,,,
TLR9,cnv,,,,,
TLX1,mut,,,,,
TLX1,cnv,,,,,
TLX1NB,mut,,,,,
TLX1NB,cnv,,,,,
TLX2,mut,,,,,
TLX2,cnv,,,,,
TLX3,mut,,,,,
TLX3,cnv,,,,,
TM2D1,mut,,,,,
TM2D1,cnv,,,,,
TM2D2,mut,,,,,
TM2D2,cnv,,,,,
TM2D3,mut,,,,,
TM2D3,cnv,,,,,
TM4SF1,mut,,,,,
TM4SF1,cnv,,,,,
TM4SF18,mut,,,,,
TM4SF18,cnv,,,,,
TM4SF19,mut,,,,,
TM4SF19,cnv,,,,,
TM4SF2,mut,,,,,
TM4SF2,cnv,,,,,
TM4SF20,mut,,,,,
TM4SF20,cnv,,,,,
TM4SF4,mut,,,,,
TM4SF4,cnv,,,,,
TM4SF5,mut,,,,,
TM4SF5,cnv,,,,,
TM6SF1,mut,,,,,
TM6SF1,cnv,,,,,
TM6SF2,mut,,,,,
TM6SF2,cnv,,,,,
TM7SF2,mut,,,,,
TM7SF2,cnv,,,,,
TM7SF3,mut,,,,,
TM7SF3,cnv,,,,,
TM9SF1,mut,,,,,
TM9SF1,cnv,,,,,
TM9SF2,mut,,,,,
TM9SF2,cnv,,,,,
TM9SF3,mut,,,,,
TM9SF3,cnv,,,,,
TM9SF4,mut,,,,,
TM9SF4,cnv,,,,,
TMA16,mut,,,,,
TMA16,cnv,,,,,
TMA7,mut,,,,,
TMA7,cnv,,,,,
TMBIM1,mut,,,,,
TMBIM1,cnv,,,,,
TMBIM4,mut,,,,,
TMBIM4,cnv,,,,,
TMBIM6,mut,,,,,
TMBIM6,cnv,,,,,
TMC1,mut,,,,,
TMC1,cnv,,,,,
TMC2,mut,,,,,
TMC2,cnv,,,,,
TMC3,mut,,,,,
TMC3,cnv,,,,,
TMC4,mut,,,,,
TMC4,cnv,,,,,
TMC5,mut,,,,,
TMC5,cnv,,,,,
TMC6,mut,,,,,
TMC6,cnv,,,,,
TMC7,mut,,,,,
TMC7,cnv,,,,,
TMC8,mut,,,,,
TMC8,cnv,,,,,
TMCC1,mut,,,,,
TMCC1,cnv,,,,,
TMCC2,mut,,,,,
TMCC2,cnv,,,,,
TMCC3,mut,,,,,
TMCC3,cnv,,,,,
TMCO1,mut,,,,,
TMCO1,cnv,,,,,
TMCO2,mut,,,,,
TMCO2,cnv,,,,,
TMCO3,mut,,,,,
TMCO3,cnv,,,,,
TMCO4,mut,,,,,
TMCO4,cnv,,,,,
TMCO5A,mut,,,,,
TMCO5A,cnv,,,,,
TMCO5B,mut,,,,,
TMCO5B,cnv,,,,,
TMCO6,mut,,,,,
TMCO6,cnv,,,,,
TMED1,mut,,,,,
TMED1,cnv,,,,,
TMED10,mut,,,,,
TMED10,cnv,,,,,
TMED11P,mut,,,,,
TMED11P,cnv,,,,,
TMED2,mut,,,,,
TMED2,cnv,,,,,
TMED3,mut,,,,,
TMED3,cnv,,,,,
TMED4,mut,,,,,
TMED4,cnv,,,,,
TMED5,mut,,,,,
TMED5,cnv,,,,,
TMED6,mut,,,,,
TMED6,cnv,,,,,
TMED7,mut,,,,,
TMED7,cnv,,,,,
TMED8,mut,,,,,
TMED8,cnv,,,,,
TMED9,mut,,,,,
TMED9,cnv,,,,,
TMEFF1,mut,,,,,
TMEFF1,cnv,,,,,
TMEFF2,mut,,,,,
TMEFF2,cnv,,,,,
TMEM100,mut,,,,,
TMEM100,cnv,,,,,
TMEM101,mut,,,,,
TMEM101,cnv,,,,,
TMEM102,mut,,,,,
TMEM102,cnv,,,,,
TMEM104,mut,,,,,
TMEM104,cnv,,,,,
TMEM105,mut,,,,,
TMEM105,cnv,,,,,
TMEM106A,mut,,,,,
TMEM106A,cnv,,,,,
TMEM106B,mut,,,,,
TMEM106B,cnv,,,,,
TMEM106C,mut,,,,,
TMEM106C,cnv,,,,,
TMEM107,mut,,,,,
TMEM107,cnv,,,,,
TMEM108,mut,,,,,
TMEM108,cnv,,,,,
TMEM109,mut,,,,,
TMEM109,cnv,,,,,
TMEM11,mut,,,,,
TMEM11,cnv,,,,,
TMEM110,mut,,,,,
TMEM110,cnv,,,,,
TMEM114,mut,,,,,
TMEM114,cnv,,,,,
TMEM115,mut,,,,,
TMEM115,cnv,,,,,
TMEM116,mut,,,,,
TMEM116,cnv,,,,,
TMEM117,mut,,,,,
TMEM117,cnv,,,,,
TMEM119,mut,,,,,
TMEM119,cnv,,,,,
