gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
ARHGEF19,mut,,,,,
ARHGEF19,cnv,,,,,
ARHGEF2,mut,,,,,
ARHGEF2,cnv,,,,,
ARHGEF3,mut,,,,,
ARHGEF3,cnv,,,,,
ARHGEF37,mut,,,,,
ARHGEF37,cnv,,,,,
ARHGEF38,mut,,,,,
ARHGEF38,cnv,,,,,
ARHGEF4,mut,,,,,
ARHGEF4,cnv,,,,,
ARHGEF5,mut,,,,,
ARHGEF5,cnv,,,,,
ARID1A,mut,,,,,
ARID1A,cnv,,,,,
ARID1B,mut,,,,,
ARID1B,cnv,,,,,
ARID2,mut,,,,,
ARID2,cnv,,,,,
ARID3C,mut,,,,,
ARID3C,cnv,,,,,
ARID4B,mut,,,,,
ARID4B,cnv,,,,,
ARID5A,mut,,,,,
ARID5A,cnv,,,,,
ARID5B,mut,,,,,
ARID5B,cnv,,,,,
ARIH2,mut,,,,,
ARIH2,cnv,,,,,
ARL10,mut,,,,,
ARL10,cnv,,,,,
ARL13B,mut,,,,,
ARL13B,cnv,,,,,
ARL14,mut,,,,,
ARL14,cnv,,,,,
ARL2,mut,,,,,
ARL2,cnv,,,,,
ARL3,mut,,,,,
ARL3,cnv,,,,,
ARL4A,mut,,,,,
ARL4A,cnv,,,,,
ARL4C,mut,,,,,
ARL4C,cnv,,,,,
ARL5A,mut,,,,,
ARL5A,cnv,,,,,
ARL6,mut,,,,,
ARL6,cnv,,,,,
ARL6IP5,mut,,,,,
ARL6IP5,cnv,,,,,
ARL6IP6,mut,,,,,
ARL6IP6,cnv,,,,,
ARMC10,mut,,,,,
ARMC10,cnv,,,,,
ARMC2,mut,,,,,
ARMC2,cnv,,,,,
ARMC3,mut,,,,,
ARMC3,cnv,,,,,
ARMC4,mut,,,,,
ARMC4,cnv,,,,,
ARMC8,mut,,,,,
ARMC8,cnv,,,,,
ARMC9,mut,,,,,
ARMC9,cnv,,,,,
ARMS2,mut,,,,,
ARMS2,cnv,,,,,
ARNT,mut,,,,,
ARNT,cnv,,,,,
ARNTL,mut,,,,,
ARNTL,cnv,,,,,
ARPC1B,mut,,,,,
ARPC1B,cnv,,,,,
ARPC2,mut,,,,,
ARPC2,cnv,,,,,
ARPC4,mut,,,,,
ARPC4,cnv,,,,,
ARPC5,mut,,,,,
ARPC5,cnv,,,,,
ARPC5L,mut,,,,,
ARPC5L,cnv,,,,,
ARPP21,mut,,,,,
ARPP21,cnv,,,,,
ARRB1,mut,,,,,
ARRB1,cnv,,,,,
ARRDC3,mut,,,,,
ARRDC3,cnv,,,,,
ARSB,mut,,,,,
ARSB,cnv,,,,,
ARSI,mut,,,,,
ARSI,cnv,,,,,
ART1,mut,,,,,
ART1,cnv,,,,,
ART5,mut,,,,,
ART5,cnv,,,,,
ARV1,mut,,,,,
ARV1,cnv,,,,,
ASAH1,mut,,,,,
ASAH1,cnv,,,,,
ASAH2,mut,,,,,
ASAH2,cnv,,,,,
ASAP1,mut,,,,,
ASAP1,cnv,,,,,
ASAP2,mut,,,,,
ASAP2,cnv,,,,,
ASAP3,mut,,,,,
ASAP3,cnv,,,,,
ASB1,mut,,,,,
ASB1,cnv,,,,,
ASB10,mut,,,,,
ASB10,cnv,,,,,
ASB13,mut,,,,,
ASB13,cnv,,,,,
ASB14,mut,,,,,
ASB14,cnv,,,,,
ASB15,mut,,,,,
ASB15,cnv,,,,,
ASB17,mut,,,,,
ASB17,cnv,,,,,
ASB18,mut,,,,,
ASB18,cnv,,,,,
ASB4,mut,,,,,
ASB4,cnv,,,,,
ASB5,mut,,,,,
ASB5,cnv,,,,,
ASB6,mut,,,,,
ASB6,cnv,,,,,
ASCC1,mut,,,,,
ASCC1,cnv,,,,,
ASCC3,mut,,,,,
ASCC3,cnv,,,,,
ASCL3,mut,,,,,
ASCL3,cnv,,,,,
ASH1L,mut,,,,,
ASH1L,cnv,,,,,
ASH2L,mut,,,,,
ASH2L,cnv,,,,,
ASL,mut,,,,,
ASL,cnv,,,,,
ASNS,mut,,,,,
ASNS,cnv,,,,,
ASNSD1,mut,,,,,
ASNSD1,cnv,,,,,
ASPH,mut,,,,,
ASPH,cnv,,,,,
ASPM,mut,,,,,
ASPM,cnv,,,,,
ASPN,mut,,,,,
ASPN,cnv,,,,,
ASPRV1,mut,,,,,
ASPRV1,cnv,,,,,
ASRGL1,mut,,,,,
ASRGL1,cnv,,,,,
ASS1,mut,,,,,
ASS1,cnv,,,,,
ASTE1,mut,,,,,
ASTE1,cnv,,,,,
ASTL,mut,,,,,
ASTL,cnv,,,,,
ASTN1,mut,,,,,
ASTN1,cnv,,,,,
ASTN2,mut,,,,,
ASTN2,cnv,,,,,
ASXL1,mut,,,,,
ASXL1,cnv,,,,,
ASXL2,mut,,,,,
ASXL2,cnv,,,,,
ASZ1,mut,,,,,
ASZ1,cnv,,,,,
ATAD1,mut,,,,,
ATAD1,cnv,,,,,
ATAD2,mut,,,,,
ATAD2,cnv,,,,,
ATAD2B,mut,,,,,
ATAD2B,cnv,,,,,
ATAD3A,mut,,,,,
ATAD3A,cnv,,,,,
ATAD3B,mut,,,,,
ATAD3B,cnv,,,,,
ATAD3C,mut,,,,,
ATAD3C,cnv,,,,,
ATE1,mut,,,,,
ATE1,cnv,,,,,
ATF2,mut,,,,,
ATF2,cnv,,,,,
ATF3,mut,,,,,
ATF3,cnv,,,,,
ATF6,mut,,,,,
ATF6,cnv,,,,,
ATF6B,mut,,,,,
ATF6B,cnv,,,,,
ATG10,mut,,,,,
ATG10,cnv,,,,,
ATG12,mut,,,,,
ATG12,cnv,,,,,
ATG16L1,mut,,,,,
ATG16L1,cnv,,,,,
ATG16L2,mut,,,,,
ATG16L2,cnv,,,,,
ATG2A,mut,,,,,
ATG2A,cnv,,,,,
ATG3,mut,,,,,
ATG3,cnv,,,,,
ATG4B,mut,,,,,
ATG4B,cnv,,,,,
ATG4C,mut,,,,,
ATG4C,cnv,,,,,
ATG5,mut,,,,,
ATG5,cnv,,,,,
ATG7,mut,,,,,
ATG7,cnv,,,,,
ATG9A,mut,,,,,
ATG9A,cnv,,,,,
ATG9B,mut,,,,,
ATG9B,cnv,,,,,
ATHL1,mut,,,,,
ATHL1,cnv,,,,,
ATIC,mut,,,,,
ATIC,cnv,,,,,
ATL2,mut,,,,,
ATL2,cnv,,,,,
ATL3,mut,,,,,
ATL3,cnv,,,,,
ATM,mut,,,,,
ATM,cnv,,,,,
ATOH1,mut,,,,,
ATOH1,cnv,,,,,
ATOH8,mut,,,,,
ATOH8,cnv,,,,,
ATP10B,mut,,,,,
ATP10B,cnv,,,,,
ATP10D,mut,,,,,
ATP10D,cnv,,,,,
ATP11B,mut,,,,,
ATP11B,cnv,,,,,
ATP13A2,mut,,,,,
ATP13A2,cnv,,,,,
ATP13A3,mut,,,,,
ATP13A3,cnv,,,,,
ATP13A4,mut,,,,,
ATP13A4,cnv,,,,,
ATP13A5,mut,,,,,
ATP13A5,cnv,,,,,
ATP1A1,mut,,,,,
ATP1A1,cnv,,,,,
ATP1A2,mut,,,,,
ATP1A2,cnv,,,,,
ATP1A4,mut,,,,,
ATP1A4,cnv,,,,,
ATP2B2,mut,,,,,
ATP2B2,cnv,,,,,
ATP2B4,mut,,,,,
ATP2B4,cnv,,,,,
ATP2C1,mut,,,,,
ATP2C1,cnv,,,,,
ATP5C1,mut,,,,,
ATP5C1,cnv,,,,,
ATP5F1,mut,,,,,
ATP5F1,cnv,,,,,
ATP5G3,mut,,,,,
ATP5G3,cnv,,,,,
ATP5I,mut,,,,,
ATP5I,cnv,,,,,
ATP6V0A4,mut,,,,,
ATP6V0A4,cnv,,,,,
ATP6V0B,mut,,,,,
ATP6V0B,cnv,,,,,
ATP6V0D2,mut,,,,,
ATP6V0D2,cnv,,,,,
ATP6V1A,mut,,,,,
ATP6V1A,cnv,,,,,
ATP6V1B1,mut,,,,,
ATP6V1B1,cnv,,,,,
ATP6V1B2,mut,,,,,
ATP6V1B2,cnv,,,,,
ATP6V1C1,mut,,,,,
ATP6V1C1,cnv,,,,,
ATP6V1C2,mut,,,,,
ATP6V1C2,cnv,,,,,
ATP6V1E2,mut,,,,,
ATP6V1E2,cnv,,,,,
ATP6V1F,mut,,,,,
ATP6V1F,cnv,,,,,
ATP6V1G2,mut,,,,,
ATP6V1G2,cnv,,,,,
ATP6V1H,mut,,,,,
ATP6V1H,cnv,,,,,
ATP8A1,mut,,,,,
ATP8A1,cnv,,,,,
ATP8B2,mut,,,,,
ATP8B2,cnv,,,,,
ATPAF1,mut,,,,,
ATPAF1,cnv,,,,,
ATR,mut,,,,,
ATR,cnv,,,,,
ATRIP,mut,,,,,
ATRIP,cnv,,,,,
ATRNL1,mut,,,,,
ATRNL1,cnv,,,,,
ATXN1,mut,,,,,
ATXN1,cnv,,,,,
ATXN7,mut,,,,,
ATXN7,cnv,,,,,
ATXN7L1,mut,,,,,
ATXN7L1,cnv,,,,,
ATXN7L2,mut,,,,,
ATXN7L2,cnv,,,,,
AUH,mut,,,,,
AUH,cnv,,,,,
AURKA,mut,,,,,
AURKA,cnv,,,,,
AURKAIP1,mut,,,,,
AURKAIP1,cnv,,,,,
AURKB,mut,,,,,
AURKB,cnv,,,,,
AUTS2,mut,,,,,
AUTS2,cnv,,,,,
AVL9,mut,,,,,
AVL9,cnv,,,,,
AVPR1B,mut,,,,,
AVPR1B,cnv,,,,,
AXIN1,mut,,,,,
AXIN1,cnv,,,,,
AXIN2,mut,,,,,
AXIN2,cnv,,,,,
AXL,mut,,,,,
AXL,cnv,,,,,
AZGP1,mut,,,,,
AZGP1,cnv,,,,,
B3GALNT1,mut,,,,,
B3GALNT1,cnv,,,,,
B3GALNT2,mut,,,,,
B3GALNT2,cnv,,,,,
B3GALT1,mut,,,,,
B3GALT1,cnv,,,,,
B3GALT2,mut,,,,,
B3GALT2,cnv,,,,,
B3GALT4,mut,,,,,
B3GALT4,cnv,,,,,
B3GALT6,mut,,,,,
B3GALT6,cnv,,,,,
B3GAT3,mut,,,,,
B3GAT3,cnv,,,,,
B3GNT1,mut,,,,,
B3GNT1,cnv,,,,,
B3GNT2,mut,,,,,
B3GNT2,cnv,,,,,
B3GNT5,mut,,,,,
B3GNT5,cnv,,,,,
B3GNT6,mut,,,,,
B3GNT6,cnv,,,,,
B3GNT7,mut,,,,,
B3GNT7,cnv,,,,,
B4GALNT4,mut,,,,,
B4GALNT4,cnv,,,,,
B4GALT1,mut,,,,,
B4GALT1,cnv,,,,,
B4GALT2,mut,,,,,
B4GALT2,cnv,,,,,
B4GALT3,mut,,,,,
B4GALT3,cnv,,,,,
B4GALT4,mut,,,,,
B4GALT4,cnv,,,,,
BAALC,mut,,,,,
BAALC,cnv,,,,,
BAAT,mut,,,,,
BAAT,cnv,,,,,
BACE1,mut,,,,,
BACE1,cnv,,,,,
BACH2,mut,,,,,
BACH2,cnv,,,,,
BAD,mut,,,,,
BAD,cnv,,,,,
BAG3,mut,,,,,
BAG3,cnv,,,,,
BAI1,mut,,,,,
BAI1,cnv,,,,,
BAI2,mut,,,,,
BAI2,cnv,,,,,
BAI3,mut,,,,,
BAI3,cnv,,,,,
BAIAP2L1,mut,,,,,
BAIAP2L1,cnv,,,,,
BAMBI,mut,,,,,
BAMBI,cnv,,,,,
BANK1,mut,,,,,
BANK1,cnv,,,,,
BAP1,mut,,,,,
BAP1,cnv,,,,,
BARD1,mut,,,,,
BARD1,cnv,,,,,
BARHL1,mut,,,,,
BARHL1,cnv,,,,,
BARHL2,mut,,,,,
BARHL2,cnv,,,,,
BARX1,mut,,,,,
BARX1,cnv,,,,,
BASP1,mut,,,,,
BASP1,cnv,,,,,
BATF3,mut,,,,,
BATF3,cnv,,,,,
BAZ1B,mut,,,,,
BAZ1B,cnv,,,,,
BAZ2B,mut,,,,,
BAZ2B,cnv,,,,,
BBOX1,mut,,,,,
BBOX1,cnv,,,,,
BBS1,mut,,,,,
BBS1,cnv,,,,,
BBS12,mut,,,,,
BBS12,cnv,,,,,
BBS5,mut,,,,,
BBS5,cnv,,,,,
BBS7,mut,,,,,
BBS7,cnv,,,,,
BBS9,mut,,,,,
BBS9,cnv,,,,,
BBX,mut,,,,,
BBX,cnv,,,,,
BCAN,mut,,,,,
BCAN,cnv,,,,,
BCAR3,mut,,,,,
BCAR3,cnv,,,,,
BCAS2,mut,,,,,
BCAS2,cnv,,,,,
BCCIP,mut,,,,,
BCCIP,cnv,,,,,
BCHE,mut,,,,,
BCHE,cnv,,,,,
BCKDHB,mut,,,,,
BCKDHB,cnv,,,,,
BCL10,mut,,,,,
BCL10,cnv,,,,,
BCL11A,mut,,,,,
BCL11A,cnv,,,,,
BCL2,mut,,,,,
BCL2,cnv,,,,,
BCL2L11,mut,,,,,
BCL2L11,cnv,,,,,
BCL2L15,mut,,,,,
BCL2L15,cnv,,,,,
BCL6,mut,,,,,
BCL6,cnv,,,,,
BCL7B,mut,,,,,
BCL7B,cnv,,,,,
BCL9,mut,,,,,
BCL9,cnv,,,,,
BCL9L,mut,,,,,
BCL9L,cnv,,,,,
BCLAF1,mut,,,,,
BCLAF1,cnv,,,,,
BCO2,mut,,,,,
BCO2,cnv,,,,,
BCS1L,mut,,,,,
BCS1L,cnv,,,,,
BDH1,mut,,,,,
BDH1,cnv,,,,,
BDP1,mut,,,,,
BDP1,cnv,,,,,
BEND3,mut,,,,,
BEND3,cnv,,,,,
BEND4,mut,,,,,
BEND4,cnv,,,,,
BEND5,mut,,,,,
BEND5,cnv,,,,,
BEND6,mut,,,,,
BEND6,cnv,,,,,
BEND7,mut,,,,,
BEND7,cnv,,,,,
BEST1,mut,,,,,
BEST1,cnv,,,,,
BEST4,mut,,,,,
BEST4,cnv,,,,,
BFSP2,mut,,,,,
BFSP2,cnv,,,,,
BGLAP,mut,,,,,
BGLAP,cnv,,,,,
BHLHE22,mut,,,,,
BHLHE22,cnv,,,,,
BHLHE40,mut,,,,,
BHLHE40,cnv,,,,,
BHMT,mut,,,,,
BHMT,cnv,,,,,
BHMT2,mut,,,,,
BHMT2,cnv,,,,,
BICC1,mut,,,,,
BICC1,cnv,,,,,
BICD2,mut,,,,,
BICD2,cnv,,,,,
BIN1,mut,,,,,
BIN1,cnv,,,,,
BIN3,mut,,,,,
BIN3,cnv,,,,,
BIRC2,mut,,,,,
BIRC2,cnv,,,,,
BIRC3,mut,,,,,
BIRC3,cnv,,,,,
BIRC6,mut,,,,,
BIRC6,cnv,,,,,
BLK,mut,,,,,
BLK,cnv,,,,,
BLM,mut,,,,,
BLM,cnv,,,,,
BLNK,mut,,,,,
BLNK,cnv,,,,,
BLOC1S2,mut,,,,,
BLOC1S2,cnv,,,,,
BLVRA,mut,,,,,
BLVRA,cnv,,,,,
BLZF1,mut,,,,,
BLZF1,cnv,,,,,
BMP1,mut,,,,,
BMP1,cnv,,,,,
BMP10,mut,,,,,
BMP10,cnv,,,,,
BMP2K,mut,,,,,
BMP2K,cnv,,,,,
BMP3,mut,,,,,
BMP3,cnv,,,,,
BMP5,mut,,,,,
BMP5,cnv,,,,,
BMP6,mut,,,,,
BMP6,cnv,,,,,
BMP8B,mut,,,,,
BMP8B,cnv,,,,,
BMPER,mut,,,,,
BMPER,cnv,,,,,
BMPR1A,mut,,,,,
BMPR1A,cnv,,,,,
BMPR1B,mut,,,,,
BMPR1B,cnv,,,,,
BMPR2,mut,,,,,
BMPR2,cnv,,,,,
BMS1,mut,,,,,
BMS1,cnv,,,,,
BNC2,mut,,,,,
BNC2,cnv,,,,,
BNIP1,mut,,,,,
BNIP1,cnv,,,,,
BNIP3,mut,,,,,
BNIP3,cnv,,,,,
BNIP3L,mut,,,,,
BNIP3L,cnv,,,,,
BNIPL,mut,,,,,
BNIPL,cnv,,,,,
BOC,mut,,,,,
BOC,cnv,,,,,
BOK,mut,,,,,
BOK,cnv,,,,,
BOLA1,mut,,,,,
BOLA1,cnv,,,,,
BOLL,mut,,,,,
BOLL,cnv,,,,,
BPNT1,mut,,,,,
BPNT1,cnv,,,,,
BRAF,mut,,,,,
BRAF,cnv,,,,,
BRCA1,mut,,,,,
BRCA1,cnv,,,,,
BRCA2,mut,,,,,
BRCA2,cnv,,,,,
BRD2,mut,,,,,
BRD2,cnv,,,,,
BRD3,mut,,,,,
BRD3,cnv,,,,,
BRD4,mut,,,,,
BRD4,cnv,,,,,
BRD8,mut,,,,,
BRD8,cnv,,,,,
BRD9,mut,,,,,
BRD9,cnv,,,,,
BRDT,mut,,,,,
BRDT,cnv,,,,,
BRE,mut,,,,,
BRE,cnv,,,,,
BRF2,mut,,,,,
BRF2,cnv,,,,,
BRMS1,mut,,,,,
BRMS1,cnv,,,,,
BRPF1,mut,,,,,
BRPF1,cnv,,,,,
BRPF3,mut,,,,,
BRPF3,cnv,,,,,
BRSK2,mut,,,,,
BRSK2,cnv,,,,,
BSCL2,mut,,,,,
BSCL2,cnv,,,,,
BSDC1,mut,,,,,
BSDC1,cnv,,,,,
BSN,mut,,,,,
BSN,cnv,,,,,
BSND,mut,,,,,
BSND,cnv,,,,,
BTAF1,mut,,,,,
BTAF1,cnv,,,,,
BTBD10,mut,,,,,
BTBD10,cnv,,,,,
BTBD16,mut,,,,,
BTBD16,cnv,,,,,
BTBD19,mut,,,,,
BTBD19,cnv,,,,,
BTBD8,mut,,,,,
BTBD8,cnv,,,,,
BTBD9,mut,,,,,
BTBD9,cnv,,,,,
BTD,mut,,,,,
BTD,cnv,,,,,
BTG4,mut,,,,,
BTG4,cnv,,,,,
BTLA,mut,,,,,
BTLA,cnv,,,,,
BTN1A1,mut,,,,,
BTN1A1,cnv,,,,,
BTN2A1,mut,,,,,
BTN2A1,cnv,,,,,
BTN2A2,mut,,,,,
BTN2A2,cnv,,,,,
BTN3A1,mut,,,,,
BTN3A1,cnv,,,,,
BTN3A3,mut,,,,,
BTN3A3,cnv,,,,,
BTNL2,mut,,,,,
BTNL2,cnv,,,,,
BTNL3,mut,,,,,
BTNL3,cnv,,,,,
BTNL8,mut,,,,,
BTNL8,cnv,,,,,
BTNL9,mut,,,,,
BTNL9,cnv,,,,,
BTRC,mut,,,,,
BTRC,cnv,,,,,
BUB1,mut,,,,,
BUB1,cnv,,,,,
BUB3,mut,,,,,
BUB3,cnv,,,,,
BUD13,mut,,,,,
BUD13,cnv,,,,,
BVES,mut,,,,,
BVES,cnv,,,,,
BYSL,mut,,,,,
BYSL,cnv,,,,,
BZW1,mut,,,,,
BZW1,cnv,,,,,
BZW2,mut,,,,,
BZW2,cnv,,,,,
C10orf10,mut,,,,,
C10orf10,cnv,,,,,
C10orf11,mut,,,,,
C10orf11,cnv,,,,,
C10orf111,mut,,,,,
C10orf111,cnv,,,,,
C10orf118,mut,,,,,
C10orf118,cnv,,,,,
C10orf12,mut,,,,,
C10orf12,cnv,,,,,
C10orf120,mut,,,,,
C10orf120,cnv,,,,,
C10orf129,mut,,,,,
C10orf129,cnv,,,,,
C10orf137,mut,,,,,
C10orf137,cnv,,,,,
C10orf2,mut,,,,,
C10orf2,cnv,,,,,
C10orf53,mut,,,,,
C10orf53,cnv,,,,,
C10orf54,mut,,,,,
C10orf54,cnv,,,,,
C10orf62,mut,,,,,
C10orf62,cnv,,,,,
C10orf67,mut,,,,,
C10orf67,cnv,,,,,
C10orf68,mut,,,,,
C10orf68,cnv,,,,,
C10orf71,mut,,,,,
C10orf71,cnv,,,,,
C10orf76,mut,,,,,
C10orf76,cnv,,,,,
C10orf82,mut,,,,,
C10orf82,cnv,,,,,
C10orf88,mut,,,,,
C10orf88,cnv,,,,,
C10orf90,mut,,,,,
C10orf90,cnv,,,,,
C10orf91,mut,,,,,
C10orf91,cnv,,,,,
C10orf99,mut,,,,,
C10orf99,cnv,,,,,
C11orf16,mut,,,,,
C11orf16,cnv,,,,,
C11orf24,mut,,,,,
C11orf24,cnv,,,,,
C11orf30,mut,,,,,
C11orf30,cnv,,,,,
C11orf35,mut,,,,,
C11orf35,cnv,,,,,
C11orf42,mut,,,,,
C11orf42,cnv,,,,,
C11orf48,mut,,,,,
C11orf48,cnv,,,,,
C11orf52,mut,,,,,
C11orf52,cnv,,,,,
C11orf53,mut,,,,,
C11orf53,cnv,,,,,
C11orf57,mut,,,,,
C11orf57,cnv,,,,,
C11orf58,mut,,,,,
C11orf58,cnv,,,,,
C11orf65,mut,,,,,
C11orf65,cnv,,,,,
C11orf70,mut,,,,,
C11orf70,cnv,,,,,
C11orf73,mut,,,,,
C11orf73,cnv,,,,,
C11orf74,mut,,,,,
C11orf74,cnv,,,,,
C11orf80,mut,,,,,
C11orf80,cnv,,,,,
C11orf82,mut,,,,,
C11orf82,cnv,,,,,
C11orf84,mut,,,,,
C11orf84,cnv,,,,,
C11orf87,mut,,,,,
C11orf87,cnv,,,,,
C11orf88,mut,,,,,
C11orf88,cnv,,,,,
C1GALT1,mut,,,,,
C1GALT1,cnv,,,,,
C1QA,mut,,,,,
C1QA,cnv,,,,,
C1QB,mut,,,,,
C1QB,cnv,,,,,
C1QC,mut,,,,,
C1QC,cnv,,,,,
C1QL2,mut,,,,,
C1QL2,cnv,,,,,
C1QTNF2,mut,,,,,
C1QTNF2,cnv,,,,,
C1QTNF3,mut,,,,,
C1QTNF3,cnv,,,,,
C1QTNF5,mut,,,,,
C1QTNF5,cnv,,,,,
C1QTNF7,mut,,,,,
C1QTNF7,cnv,,,,,
C1orf100,mut,,,,,
C1orf100,cnv,,,,,
C1orf101,mut,,,,,
C1orf101,cnv,,,,,
C1orf105,mut,,,,,
C1orf105,cnv,,,,,
C1orf106,mut,,,,,
C1orf106,cnv,,,,,
C1orf109,mut,,,,,
C1orf109,cnv,,,,,
C1orf110,mut,,,,,
C1orf110,cnv,,,,,
C1orf112,mut,,,,,
C1orf112,cnv,,,,,
C1orf115,mut,,,,,
C1orf115,cnv,,,,,
C1orf116,mut,,,,,
C1orf116,cnv,,,,,
C1orf123,mut,,,,,
C1orf123,cnv,,,,,
C1orf127,mut,,,,,
C1orf127,cnv,,,,,
C1orf131,mut,,,,,
C1orf131,cnv,,,,,
C1orf141,mut,,,,,
C1orf141,cnv,,,,,
C1orf146,mut,,,,,
C1orf146,cnv,,,,,
C1orf158,mut,,,,,
C1orf158,cnv,,,,,
C1orf159,mut,,,,,
C1orf159,cnv,,,,,
C1orf168,mut,,,,,
C1orf168,cnv,,,,,
C1orf172,mut,,,,,
C1orf172,cnv,,,,,
C1orf173,mut,,,,,
C1orf173,cnv,,,,,
C1orf174,mut,,,,,
C1orf174,cnv,,,,,
C1orf177,mut,,,,,
C1orf177,cnv,,,,,
C1orf192,mut,,,,,
C1orf192,cnv,,,,,
C1orf194,mut,,,,,
C1orf194,cnv,,,,,
C1orf198,mut,,,,,
C1orf198,cnv,,,,,
C1orf216,mut,,,,,
C1orf216,cnv,,,,,
C1orf227,mut,,,,,
C1orf227,cnv,,,,,
C1orf27,mut,,,,,
C1orf27,cnv,,,,,
C1orf43,mut,,,,,
C1orf43,cnv,,,,,
C1orf50,mut,,,,,
C1orf50,cnv,,,,,
C1orf51,mut,,,,,
C1orf51,cnv,,,,,
C1orf52,mut,,,,,
C1orf52,cnv,,,,,
C1orf53,mut,,,,,
C1orf53,cnv,,,,,
C1orf56,mut,,,,,
C1orf56,cnv,,,,,
C1orf61,mut,,,,,
C1orf61,cnv,,,,,
C1orf65,mut,,,,,
C1orf65,cnv,,,,,
C1orf74,mut,,,,,
C1orf74,cnv,,,,,
C1orf85,mut,,,,,
C1orf85,cnv,,,,,
C1orf86,mut,,,,,
C1orf86,cnv,,,,,
C1orf87,mut,,,,,
C1orf87,cnv,,,,,
C1orf94,mut,,,,,
C1orf94,cnv,,,,,
C1orf95,mut,,,,,
C1orf95,cnv,,,,,
C2,mut,,,,,
C2,cnv,,,,,
C2CD2L,mut,,,,,
C2CD2L,cnv,,,,,
C2CD3,mut,,,,,
C2CD3,cnv,,,,,
C2orf16,mut,,,,,
C2orf16,cnv,,,,,
C2orf40,mut,,,,,
C2orf40,cnv,,,,,
C2orf42,mut,,,,,
C2orf42,cnv,,,,,
C2orf43,mut,,,,,
C2orf43,cnv,,,,,
C2orf44,mut,,,,,
C2orf44,cnv,,,,,
C2orf47,mut,,,,,
C2orf47,cnv,,,,,
C2orf48,mut,,,,,
C2orf48,cnv,,,,,
C2orf49,mut,,,,,
C2orf49,cnv,,,,,
C2orf53,mut,,,,,
C2orf53,cnv,,,,,
C2orf54,mut,,,,,
C2orf54,cnv,,,,,
C2orf57,mut,,,,,
C2orf57,cnv,,,,,
C2orf61,mut,,,,,
C2orf61,cnv,,,,,
C2orf62,mut,,,,,
C2orf62,cnv,,,,,
C2orf66,mut,,,,,
C2orf66,cnv,,,,,
C2orf69,mut,,,,,
C2orf69,cnv,,,,,
C2orf71,mut,,,,,
C2orf71,cnv,,,,,
C2orf73,mut,,,,,
C2orf73,cnv,,,,,
C2orf78,mut,,,,,
C2orf78,cnv,,,,,
C2orf80,mut,,,,,
C2orf80,cnv,,,,,
C3orf14,mut,,,,,
C3orf14,cnv,,,,,
C3orf17,mut,,,,,
C3orf17,cnv,,,,,
C3orf18,mut,,,,,
C3orf18,cnv,,,,,
C3orf20,mut,,,,,
C3orf20,cnv,,,,,
C3orf22,mut,,,,,
C3orf22,cnv,,,,,
C3orf27,mut,,,,,
C3orf27,cnv,,,,,
C3orf30,mut,,,,,
C3orf30,cnv,,,,,
C3orf35,mut,,,,,
C3orf35,cnv,,,,,
C3orf38,mut,,,,,
C3orf38,cnv,,,,,
C3orf52,mut,,,,,
C3orf52,cnv,,,,,
C3orf55,mut,,,,,
C3orf55,cnv,,,,,
C3orf58,mut,,,,,
C3orf58,cnv,,,,,
C3orf62,mut,,,,,
C3orf62,cnv,,,,,
C3orf67,mut,,,,,
C3orf67,cnv,,,,,
C3orf70,mut,,,,,
C3orf70,cnv,,,,,
C3orf72,mut,,,,,
C3orf72,cnv,,,,,
C3orf79,mut,,,,,
C3orf79,cnv,,,,,
C4B,mut,,,,,
C4B,cnv,,,,,
C4BPA,mut,,,,,
C4BPA,cnv,,,,,
C4BPB,mut,,,,,
C4BPB,cnv,,,,,
C4orf17,mut,,,,,
C4orf17,cnv,,,,,
C4orf19,mut,,,,,
C4orf19,cnv,,,,,
C4orf21,mut,,,,,
C4orf21,cnv,,,,,
C4orf22,mut,,,,,
C4orf22,cnv,,,,,
C4orf27,mut,,,,,
C4orf27,cnv,,,,,
C4orf29,mut,,,,,
C4orf29,cnv,,,,,
C4orf33,mut,,,,,
C4orf33,cnv,,,,,
C4orf40,mut,,,,,
C4orf40,cnv,,,,,
C4orf46,mut,,,,,
C4orf46,cnv,,,,,
C4orf51,mut,,,,,
C4orf51,cnv,,,,,
C5,mut,,,,,
C5,cnv,,,,,
C5orf20,mut,,,,,
C5orf20,cnv,,,,,
C5orf22,mut,,,,,
C5orf22,cnv,,,,,
C5orf28,mut,,,,,
C5orf28,cnv,,,,,
C5orf30,mut,,,,,
C5orf30,cnv,,,,,
C5orf34,mut,,,,,
C5orf34,cnv,,,,,
C5orf42,mut,,,,,
C5orf42,cnv,,,,,
C5orf45,mut,,,,,
C5orf45,cnv,,,,,
C5orf46,mut,,,,,
C5orf46,cnv,,,,,
C5orf48,mut,,,,,
C5orf48,cnv,,,,,
C5orf51,mut,,,,,
C5orf51,cnv,,,,,
C5orf54,mut,,,,,
C5orf54,cnv,,,,,
C6,mut,,,,,
C6,cnv,,,,,
C6orf1,mut,,,,,
C6orf1,cnv,,,,,
C6orf10,mut,,,,,
C6orf10,cnv,,,,,
C6orf106,mut,,,,,
C6orf106,cnv,,,,,
C6orf118,mut,,,,,
C6orf118,cnv,,,,,
C6orf15,mut,,,,,
C6orf15,cnv,,,,,
C6orf165,mut,,,,,
